TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,5652,1504,51,2967,483,270743,26601,26607,357631,261,520,719,4375,1504,0.6739454370533493,0.4970375246872943,0.5072697899838449,0.6507936507936508
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1024,104,33,946,1557,586365,85712,85715,200934,75,144,355,1436,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8995726495726496
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1110,96,22,1009,61,31258,3448,3451,274530,84,131,253,1021,96,0.828836962063954,0.8173076923076923,0.8269230769230769,0.9169184290030211
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,3382,558,100,2539,108,62096,5966,5967,314501,252,426,712,4942,558,0.7546586433511886,0.7848739495798319,0.8171589310829818,0.7982924226254002
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,7058,1796,141,3482,120,106647,6558,6561,461861,303,579,1069,8129,1796,0.500628523885639,0.40864864864864864,0.5276575276575276,0.5903614457831325
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,887,156,9,868,1988,438728,109440,109441,198433,63,143,131,942,156,0.8434793498761347,0.9936708860759493,0.9844961240310077,0.9585365853658536
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,2813,670,39,2181,735,204397,40490,40496,319350,175,396,657,2877,670,0.7811329005851408,0.7621861152141802,0.7868852459016393,0.68688293370945
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,887,156,9,869,2152,485734,118457,118461,197357,61,145,147,836,156,0.8461967411804825,0.9936708860759493,0.9844961240310077,0.9585365853658536
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,887,156,9,865,2213,493018,121802,121804,196763,60,138,138,952,156,0.865436534148974,0.9936708860759493,0.9922480620155039,0.9439024390243902
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,221,18,18,198,980,132322,53970,53973,198147,41,61,117,382,18,0.8902439024390244,1.0,1.0,1.0
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,830,90,26,774,1927,462302,106076,106082,205333,83,151,333,1153,90,0.8584274971807633,0.912621359223301,0.9382716049382716,0.8337531486146096
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,443,62,21,418,2560,476303,140900,140901,197028,62,99,211,714,62,0.8795782746172738,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,7058,1796,141,3678,192,144609,10117,10122,430653,336,632,1115,8092,1796,0.5155180492029661,0.43675675675675674,0.5502645502645502,0.6056955093099672
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,3512,676,64,2433,176,91064,9262,9268,299463,206,395,819,4610,676,0.7173164955462589,0.6308345120226309,0.6536485097636177,0.7870680044593088
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1627,232,60,874,32,19604,1444,1450,217734,57,95,221,1301,232,0.46467561391981277,0.4580152671755725,0.5943152454780362,0.5
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,221,18,18,197,1138,155883,62641,62645,196310,41,63,116,506,18,0.8887195121951219,1.0,1.0,1.0
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,3382,558,100,2497,132,52540,7223,7228,263609,240,420,615,3488,558,0.7414798164337773,0.7663865546218488,0.7960618846694796,0.7982924226254002
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,830,90,26,734,1936,449136,106565,106570,205412,90,152,365,1004,90,0.8457021711638406,0.8932038834951457,0.9259259259259259,0.7329974811083123
