TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,2813,670,39,1973,209,57085,10895,10901,125066,161,347,592,2110,670,0.7115488962663049,0.6927621861152142,0.7019374068554396,0.6375176304654443
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,7058,1796,141,3310,65,51086,3262,3267,238446,271,466,965,7949,1796,0.4750885542210983,0.38594594594594595,0.5016835016835017,0.5575027382256298
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,1627,232,60,792,4,4082,255,258,79590,47,59,160,1079,232,0.42613723581929747,0.3893129770992366,0.537467700258398,0.47619047619047616
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,740,102,29,238,11,3631,651,655,98456,51,65,167,610,102,0.4384646934206245,0.22608695652173913,0.31210191082802546,0.20300751879699247
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,1112,132,21,954,39,19118,2073,2078,89946,69,111,203,1141,132,0.8475536932653721,0.7737226277372263,0.8571428571428571,0.882051282051282
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,265,8,22,228,287,33693,15018,15023,98932,72,94,171,867,8,0.8401601774216495,1.0,0.9444444444444444,1.0
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,427,48,30,413,106,16256,5320,5324,111617,84,131,290,962,48,0.8666539684294189,1.0,1.0,0.9714285714285714
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,2012,214,72,1536,42,24594,2244,2249,185215,145,242,450,3021,214,0.7472524716515783,0.76,0.7947976878612717,0.8605633802816901
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,5652,1504,51,2048,149,83247,7850,7854,205123,195,367,523,3198,1504,0.5703095989009311,0.31007241606319946,0.3597199784598815,0.544973544973545
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,443,62,21,417,806,150721,41717,41720,76098,59,89,200,642,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,740,102,29,168,3,1622,208,212,80447,18,25,70,416,102,0.34057136890066975,0.17391304347826086,0.2356687898089172,0.18796992481203006
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,427,48,30,425,159,29593,8015,8019,93167,94,134,297,1176,48,0.8870954733340055,1.0,1.0,0.9714285714285714
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,2012,214,72,1599,66,25478,3533,3538,244104,151,264,479,2550,214,0.7661007299540536,0.788,0.8352601156069365,0.9
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,2080,226,87,1210,27,15600,1326,1331,307984,185,185,3004,3004,226,0.5430587908253517,0.6219081272084805,0.6505747126436782,0.6131284916201117
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,3382,558,100,2217,44,24635,2338,2343,167663,186,320,541,4221,558,0.675453092425175,0.6907563025210084,0.7355836849507735,0.7214514407684098
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,433,68,23,401,206,64041,10831,10836,78068,76,110,230,973,68,0.8674487105043415,0.9090909090909091,0.967741935483871,0.8681318681318682
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,3382,558,100,2122,30,18765,1596,1601,139792,173,248,489,3318,558,0.6582807632441195,0.6302521008403361,0.6863572433192686,0.7097118463180363
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,7058,1796,141,3146,60,47124,3020,3026,275318,264,470,889,7274,1796,0.4673897090891384,0.3583783783783784,0.49013949013949015,0.5224534501642936
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,830,90,26,715,403,92165,21076,21080,84889,77,140,286,889,90,0.8345713220898759,0.883495145631068,0.9197530864197531,0.7279596977329975
